number,incident_state,reassignment_count,reopen_count,made_sla,caller_id,opened_by,opened_at,contact_type,location,category,subcategory,u_symptom,impact,urgency,priority,assignment_group,assigned_to,knowledge,resolved_by,resolved_at
INC0024396,New,2,0,True,Caller 4518,Opened by  305,2016-04-29 20:23:00,Phone,Location 143,Category 57,Subcategory 170,Unknown,1 - High,2 - Medium,2 - High,Group 70,Resolver 236,False,Resolved by 215,2016-05-02 08:44:00
INC0024396,New,1,0,True,Caller 4518,Opened by  305,2016-04-29 20:23:00,Phone,Location 143,Category 57,Subcategory 170,Unknown,1 - High,2 - Medium,2 - High,Group 56,Resolver 236,False,Resolved by 215,2016-05-02 08:44:00
INC0024396,New,0,0,True,Caller 4518,Opened by  305,2016-04-29 20:23:00,Phone,Location 143,Category 57,Subcategory 170,Unknown,1 - High,2 - Medium,2 - High,Group 65,Resolver 236,False,Resolved by 215,2016-05-02 08:44:00
INC0024419,Closed,1,0,False,Caller 4036,Opened by  390,2016-04-30 05:45:00,Phone,Location 188,Category 42,Subcategory 29,Symptom 491,1 - High,2 - Medium,2 - High,Group 53,Resolver 212,False,Resolved by 193,2016-05-02 14:56:00
INC0024419,Resolved,1,0,True,Caller 4036,Opened by  390,2016-04-30 05:45:00,Phone,Location 188,Category 42,Subcategory 29,Symptom 491,1 - High,2 - Medium,2 - High,Group 53,Resolver 212,False,Resolved by 193,2016-05-02 14:56:00
INC0024419,Active,1,0,True,Caller 4036,Opened by  390,2016-04-30 05:45:00,Phone,Location 188,Category 42,Subcategory 29,Symptom 491,1 - High,2 - Medium,2 - High,Group 53,Resolver 212,False,Resolved by 193,2016-05-02 14:56:00
INC0024419,New,0,0,True,Caller 4036,Opened by  390,2016-04-30 05:45:00,Phone,Location 188,Category 42,Subcategory 29,Symptom 491,1 - High,2 - Medium,2 - High,Group 55,Resolver 212,False,Resolved by 193,2016-05-02 14:56:00
INC0024539,Closed,1,0,False,Caller 5288,Opened by  501,2016-05-01 11:34:00,Phone,Location 113,Category 57,Subcategory 170,Unknown,1 - High,1 - High,1 - Critical,Group 56,Resolver 167,False,Resolved by 150,2016-05-02 17:21:00
INC0024539,Resolved,1,0,True,Caller 5288,Opened by  501,2016-05-01 11:34:00,Phone,Location 113,Category 57,Subcategory 170,Unknown,1 - High,1 - High,1 - Critical,Group 56,Resolver 167,False,Resolved by 150,2016-05-02 17:21:00
INC0024539,New,1,0,True,Caller 5288,Opened by  501,2016-05-01 11:34:00,Phone,Location 113,Category 57,Subcategory 170,Unknown,1 - High,1 - High,1 - Critical,Group 56,Resolver 167,False,Resolved by 150,2016-05-02 17:21:00
INC0024539,New,0,0,True,Caller 5288,Opened by  501,2016-05-01 11:34:00,Phone,Location 113,Category 57,Subcategory 170,Unknown,1 - High,1 - High,1 - Critical,Group 65,Resolver 167,False,Resolved by 150,2016-05-02 17:21:00
INC0024551,Active,2,0,True,Caller 2359,Opened by  108,2016-05-01 13:18:00,Phone,Location 143,Category 57,Subcategory 170,Symptom 296,1 - High,1 - High,1 - Critical,Group 65,Unknown,False,Resolved by 6,2016-05-10 10:42:00
INC0024551,Active,1,0,True,Caller 2359,Opened by  108,2016-05-01 13:18:00,Phone,Location 143,Category 57,Subcategory 170,Symptom 296,1 - High,1 - High,1 - Critical,Group 70,Unknown,False,Resolved by 6,2016-05-10 10:42:00
INC0024551,Active,0,0,True,Caller 2359,Opened by  108,2016-05-01 13:18:00,Phone,Location 143,Category 57,Subcategory 170,Symptom 296,1 - High,1 - High,1 - Critical,Group 65,Resolver 41,False,Resolved by 6,2016-05-10 10:42:00
INC0024551,New,0,0,True,Caller 2359,Opened by  108,2016-05-01 13:18:00,Phone,Location 143,Category 57,Subcategory 170,Symptom 296,1 - High,1 - High,1 - Critical,Group 65,Unknown,False,Resolved by 6,2016-05-10 10:42:00
INC0024552,Closed,1,0,False,Caller 5457,Opened by  17,2016-05-01 13:30:00,Phone,Location 204,Category 57,Subcategory 170,Unknown,1 - High,1 - High,1 - Critical,Group 56,Resolver 167,False,Resolved by 150,2016-05-02 17:26:00
INC0024552,Resolved,1,0,True,Caller 5457,Opened by  17,2016-05-01 13:30:00,Phone,Location 204,Category 57,Subcategory 170,Unknown,1 - High,1 - High,1 - Critical,Group 56,Resolver 167,False,Resolved by 150,2016-05-02 17:26:00
INC0024552,New,1,0,True,Caller 5457,Opened by  17,2016-05-01 13:30:00,Phone,Location 204,Category 57,Subcategory 170,Unknown,1 - High,1 - High,1 - Critical,Group 56,Resolver 167,False,Resolved by 150,2016-05-02 17:26:00
INC0024552,New,0,0,True,Caller 5457,Opened by  17,2016-05-01 13:30:00,Phone,Location 204,Category 57,Subcategory 170,Unknown,1 - High,1 - High,1 - Critical,Group 65,Resolver 167,False,Resolved by 150,2016-05-02 17:26:00
INC0024552,New,0,0,True,Caller 5457,Opened by  17,2016-05-01 13:30:00,Phone,Location 204,Category 57,Subcategory 170,Symptom 491,1 - High,1 - High,1 - Critical,Group 65,Resolver 167,False,Resolved by 150,2016-05-02 17:26:00
INC0024555,Closed,0,0,False,Caller 4805,Opened by  108,2016-05-01 13:57:00,Phone,Location 204,Category 57,Subcategory 170,Symptom 491,1 - High,1 - High,1 - Critical,Group 65,Resolver 2,False,Resolved by 2,2016-05-01 15:15:00
INC0024555,Resolved,0,0,True,Caller 4805,Opened by  108,2016-05-01 13:57:00,Phone,Location 204,Category 57,Subcategory 170,Symptom 491,1 - High,1 - High,1 - Critical,Group 65,Resolver 2,False,Resolved by 2,2016-05-01 15:15:00
INC0024555,Active,0,0,True,Caller 4805,Opened by  108,2016-05-01 13:57:00,Phone,Location 204,Category 57,Subcategory 170,Symptom 491,1 - High,1 - High,1 - Critical,Group 65,Resolver 2,False,Resolved by 2,2016-05-01 15:15:00
INC0024555,New,0,0,True,Caller 4805,Opened by  108,2016-05-01 13:57:00,Phone,Location 204,Category 57,Subcategory 170,Symptom 491,1 - High,1 - High,1 - Critical,Group 65,Unknown,False,Resolved by 2,2016-05-01 15:15:00
INC0024557,Closed,1,0,True,Caller 4548,Opened by  240,2016-05-01 14:22:00,Phone,Location 188,Category 42,Subcategory 223,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 6,Resolver 247,False,Resolved by 226,2016-05-03 09:25:00
INC0024557,Resolved,1,0,True,Caller 4548,Opened by  240,2016-05-01 14:22:00,Phone,Location 188,Category 42,Subcategory 223,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 6,Resolver 247,False,Resolved by 226,2016-05-03 09:25:00
INC0024557,Active,1,0,True,Caller 4548,Opened by  240,2016-05-01 14:22:00,Phone,Location 188,Category 42,Subcategory 223,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 6,Resolver 247,False,Resolved by 226,2016-05-03 09:25:00
INC0024557,Active,1,0,True,Caller 4548,Opened by  240,2016-05-01 14:22:00,Phone,Location 188,Category 42,Subcategory 223,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 6,Resolver 45,False,Resolved by 226,2016-05-03 09:25:00
INC0024557,New,1,0,True,Caller 4548,Opened by  240,2016-05-01 14:22:00,Phone,Location 188,Category 42,Subcategory 223,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 6,Resolver 247,False,Resolved by 226,2016-05-03 09:25:00
INC0024557,New,0,0,True,Caller 4548,Opened by  240,2016-05-01 14:22:00,Phone,Location 188,Category 42,Subcategory 223,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 247,False,Resolved by 226,2016-05-03 09:25:00
INC0024558,Closed,1,0,True,Caller 4548,Opened by  240,2016-05-01 14:39:00,Phone,Location 188,Category 42,Subcategory 223,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 6,Resolver 247,False,Resolved by 226,2016-05-03 09:27:00
INC0024558,Resolved,1,0,True,Caller 4548,Opened by  240,2016-05-01 14:39:00,Phone,Location 188,Category 42,Subcategory 223,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 6,Resolver 247,False,Resolved by 226,2016-05-03 09:27:00
INC0024558,Active,1,0,True,Caller 4548,Opened by  240,2016-05-01 14:39:00,Phone,Location 188,Category 42,Subcategory 223,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 6,Resolver 247,False,Resolved by 226,2016-05-03 09:27:00
INC0024558,New,1,0,True,Caller 4548,Opened by  240,2016-05-01 14:39:00,Phone,Location 188,Category 42,Subcategory 223,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 6,Resolver 247,False,Resolved by 226,2016-05-03 09:27:00
INC0024558,New,0,0,True,Caller 4548,Opened by  240,2016-05-01 14:39:00,Phone,Location 188,Category 42,Subcategory 223,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 247,False,Resolved by 226,2016-05-03 09:27:00
INC0024559,Closed,1,0,True,Caller 4548,Opened by  240,2016-05-01 14:43:00,Phone,Location 188,Category 42,Subcategory 223,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 6,Resolver 247,False,Resolved by 226,2016-05-03 09:27:00
INC0024559,Resolved,1,0,True,Caller 4548,Opened by  240,2016-05-01 14:43:00,Phone,Location 188,Category 42,Subcategory 223,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 6,Resolver 247,False,Resolved by 226,2016-05-03 09:27:00
INC0024559,Active,1,0,True,Caller 4548,Opened by  240,2016-05-01 14:43:00,Phone,Location 188,Category 42,Subcategory 223,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 6,Resolver 247,False,Resolved by 226,2016-05-03 09:27:00
INC0024559,New,1,0,True,Caller 4548,Opened by  240,2016-05-01 14:43:00,Phone,Location 188,Category 42,Subcategory 223,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 6,Resolver 247,False,Resolved by 226,2016-05-03 09:27:00
INC0024559,New,0,0,True,Caller 4548,Opened by  240,2016-05-01 14:43:00,Phone,Location 188,Category 42,Subcategory 223,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 247,False,Resolved by 226,2016-05-03 09:27:00
INC0024560,Closed,1,0,True,Caller 4548,Opened by  240,2016-05-01 14:46:00,Phone,Location 188,Category 42,Subcategory 223,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 6,Resolver 247,False,Resolved by 226,2016-05-03 09:28:00
INC0024560,Resolved,1,0,True,Caller 4548,Opened by  240,2016-05-01 14:46:00,Phone,Location 188,Category 42,Subcategory 223,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 6,Resolver 247,False,Resolved by 226,2016-05-03 09:28:00
INC0024560,Active,1,0,True,Caller 4548,Opened by  240,2016-05-01 14:46:00,Phone,Location 188,Category 42,Subcategory 223,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 6,Resolver 247,False,Resolved by 226,2016-05-03 09:28:00
INC0024560,New,1,0,True,Caller 4548,Opened by  240,2016-05-01 14:46:00,Phone,Location 188,Category 42,Subcategory 223,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 6,Resolver 247,False,Resolved by 226,2016-05-03 09:28:00
INC0024560,New,0,0,True,Caller 4548,Opened by  240,2016-05-01 14:46:00,Phone,Location 188,Category 42,Subcategory 223,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 247,False,Resolved by 226,2016-05-03 09:28:00
INC0024576,Closed,6,0,False,Caller 948,Opened by  221,2016-05-01 17:34:00,Phone,Location 210,Category 23,Subcategory 174,Symptom 491,1 - High,1 - High,1 - Critical,Group 72,Resolver 112,False,Resolved by 101,2016-05-02 11:22:00
INC0024576,Resolved,6,0,True,Caller 948,Opened by  221,2016-05-01 17:34:00,Phone,Location 210,Category 23,Subcategory 174,Symptom 491,1 - High,1 - High,1 - Critical,Group 72,Resolver 112,False,Resolved by 101,2016-05-02 11:22:00
INC0024576,New,6,0,True,Caller 948,Opened by  221,2016-05-01 17:34:00,Phone,Location 210,Category 23,Subcategory 174,Symptom 491,1 - High,1 - High,1 - Critical,Group 72,Unknown,False,Resolved by 101,2016-05-02 11:22:00
INC0024576,New,5,0,True,Caller 948,Opened by  221,2016-05-01 17:34:00,Phone,Location 210,Category 23,Subcategory 174,Symptom 491,1 - High,1 - High,1 - Critical,Group 20,Unknown,False,Resolved by 101,2016-05-02 11:22:00
INC0024576,New,4,0,True,Caller 948,Opened by  221,2016-05-01 17:34:00,Phone,Location 210,Category 23,Subcategory 174,Unknown,1 - High,1 - High,1 - Critical,Group 72,Unknown,False,Resolved by 101,2016-05-02 11:22:00
INC0024576,New,3,0,True,Caller 948,Opened by  221,2016-05-01 17:34:00,Phone,Location 210,Category 23,Subcategory 174,Unknown,1 - High,1 - High,1 - Critical,Group 54,Unknown,False,Resolved by 101,2016-05-02 11:22:00
INC0024576,New,2,0,True,Caller 948,Opened by  221,2016-05-01 17:34:00,Phone,Location 210,Category 23,Subcategory 174,Unknown,1 - High,1 - High,1 - Critical,Group 72,Unknown,False,Resolved by 101,2016-05-02 11:22:00
INC0024737,Active,8,0,True,Caller 1970,Opened by  501,2016-05-02 09:32:00,Phone,Location 93,Category 53,Subcategory 109,Symptom 491,1 - High,1 - High,1 - Critical,Group 57,Unknown,False,Resolved by 139,2016-05-11 10:18:00
INC0024737,Active,7,0,True,Caller 1970,Opened by  501,2016-05-02 09:32:00,Phone,Location 93,Category 53,Subcategory 109,Symptom 491,1 - High,1 - High,1 - Critical,Group 70,Resolver 126,False,Resolved by 139,2016-05-11 10:18:00
INC0024737,Active,7,0,True,Caller 1970,Opened by  501,2016-05-02 09:32:00,Phone,Location 93,Category 53,Subcategory 109,Symptom 491,1 - High,1 - High,1 - Critical,Group 70,Unknown,False,Resolved by 139,2016-05-11 10:18:00
INC0024737,Active,6,0,True,Caller 1970,Opened by  501,2016-05-02 09:32:00,Phone,Location 93,Category 53,Subcategory 109,Symptom 491,1 - High,1 - High,1 - Critical,Group 76,Unknown,False,Resolved by 139,2016-05-11 10:18:00
INC0024737,Active,5,0,True,Caller 1970,Opened by  501,2016-05-02 09:32:00,Phone,Location 93,Category 53,Subcategory 109,Symptom 491,1 - High,1 - High,1 - Critical,Group 70,Resolver 126,False,Resolved by 139,2016-05-11 10:18:00
INC0024737,Active,5,0,True,Caller 1970,Opened by  501,2016-05-02 09:32:00,Phone,Location 93,Category 53,Subcategory 109,Symptom 491,1 - High,1 - High,1 - Critical,Group 70,Resolver 155,False,Resolved by 139,2016-05-11 10:18:00
INC0024737,New,5,0,True,Caller 1970,Opened by  501,2016-05-02 09:32:00,Phone,Location 93,Category 53,Subcategory 109,Symptom 491,1 - High,1 - High,1 - Critical,Group 70,Resolver 155,False,Resolved by 139,2016-05-11 10:18:00
INC0024737,New,4,0,True,Caller 1970,Opened by  501,2016-05-02 09:32:00,Phone,Location 93,Category 53,Subcategory 109,Symptom 491,1 - High,1 - High,1 - Critical,Group 57,Resolver 155,False,Resolved by 139,2016-05-11 10:18:00
INC0024737,New,3,0,True,Caller 1970,Opened by  501,2016-05-02 09:32:00,Phone,Location 93,Category 53,Subcategory 109,Symptom 494,1 - High,1 - High,1 - Critical,Group 76,Resolver 155,False,Resolved by 139,2016-05-11 10:18:00
INC0024737,New,2,0,True,Caller 1970,Opened by  501,2016-05-02 09:32:00,Phone,Location 93,Category 53,Subcategory 109,Symptom 494,1 - High,1 - High,1 - Critical,Unknown,Resolver 155,False,Resolved by 139,2016-05-11 10:18:00
INC0024737,New,1,0,True,Caller 1970,Opened by  501,2016-05-02 09:32:00,Phone,Location 93,Category 53,Subcategory 109,Symptom 494,1 - High,1 - High,1 - Critical,Group 76,Resolver 155,False,Resolved by 139,2016-05-11 10:18:00
INC0024737,Closed,8,0,False,Caller 1970,Opened by  501,2016-05-02 09:32:00,Phone,Location 93,Category 53,Subcategory 109,Symptom 491,2 - Medium,1 - High,2 - High,Group 57,Resolver 155,False,Resolved by 139,2016-05-11 10:18:00
INC0024737,Resolved,8,0,True,Caller 1970,Opened by  501,2016-05-02 09:32:00,Phone,Location 93,Category 53,Subcategory 109,Symptom 491,2 - Medium,1 - High,2 - High,Group 57,Resolver 155,False,Resolved by 139,2016-05-11 10:18:00
INC0024737,Active,8,0,True,Caller 1970,Opened by  501,2016-05-02 09:32:00,Phone,Location 93,Category 53,Subcategory 109,Symptom 491,2 - Medium,1 - High,2 - High,Group 57,Resolver 155,False,Resolved by 139,2016-05-11 10:18:00
INC0024737,Active,8,0,True,Caller 1970,Opened by  501,2016-05-02 09:32:00,Phone,Location 93,Category 53,Subcategory 109,Symptom 491,2 - Medium,1 - High,2 - High,Group 57,Unknown,False,Resolved by 139,2016-05-11 10:18:00
INC0024747,Closed,1,0,False,Caller 1441,Opened by  24,2016-05-02 09:41:00,Phone,Location 179,Category 46,Subcategory 231,Unknown,1 - High,1 - High,1 - Critical,Group 37,Resolver 234,False,Resolved by 213,2016-07-06 16:15:00
INC0024747,Resolved,1,0,True,Caller 1441,Opened by  24,2016-05-02 09:41:00,Phone,Location 179,Category 46,Subcategory 231,Unknown,1 - High,1 - High,1 - Critical,Group 37,Resolver 234,False,Resolved by 213,2016-07-06 16:15:00
INC0024747,Awaiting User Info,1,0,True,Caller 1441,Opened by  24,2016-05-02 09:41:00,Phone,Location 179,Category 46,Subcategory 231,Unknown,1 - High,1 - High,1 - Critical,Group 37,Resolver 234,False,Resolved by 213,2016-07-06 16:15:00
INC0024747,Active,1,0,True,Caller 1441,Opened by  24,2016-05-02 09:41:00,Phone,Location 179,Category 46,Subcategory 231,Unknown,1 - High,1 - High,1 - Critical,Group 37,Resolver 234,False,Resolved by 213,2016-07-06 16:15:00
INC0024983,Closed,0,0,False,Caller 5026,Opened by  461,2016-05-02 14:38:00,Phone,Location 161,Category 46,Subcategory 94,Symptom 609,2 - Medium,1 - High,2 - High,Group 33,Resolver 216,False,Resolved by 197,2016-05-02 17:36:00
INC0024983,Resolved,0,0,True,Caller 5026,Opened by  461,2016-05-02 14:38:00,Phone,Location 161,Category 46,Subcategory 94,Symptom 609,2 - Medium,1 - High,2 - High,Group 33,Resolver 216,False,Resolved by 197,2016-05-02 17:36:00
INC0024983,Active,0,0,True,Caller 5026,Opened by  461,2016-05-02 14:38:00,Phone,Location 161,Category 46,Subcategory 94,Symptom 609,2 - Medium,1 - High,2 - High,Group 33,Resolver 216,False,Resolved by 197,2016-05-02 17:36:00
INC0025009,Closed,0,0,False,Caller 2216,Opened by  108,2016-05-02 15:11:00,Phone,Location 55,Category 57,Subcategory 170,Symptom 296,1 - High,1 - High,1 - Critical,Group 65,Resolver 180,False,Resolved by 163,2016-05-06 08:39:00
INC0025009,Resolved,0,0,True,Caller 2216,Opened by  108,2016-05-02 15:11:00,Phone,Location 55,Category 57,Subcategory 170,Symptom 296,1 - High,1 - High,1 - Critical,Group 65,Resolver 180,False,Resolved by 163,2016-05-06 08:39:00
INC0025009,Active,0,0,True,Caller 2216,Opened by  108,2016-05-02 15:11:00,Phone,Location 55,Category 57,Subcategory 170,Symptom 296,1 - High,1 - High,1 - Critical,Group 65,Resolver 180,False,Resolved by 163,2016-05-06 08:39:00
INC0025032,Closed,2,0,False,Caller 2403,Opened by  226,2016-05-02 15:41:00,Phone,Location 93,Category 20,Subcategory 125,Symptom 116,1 - High,1 - High,1 - Critical,Group 69,Resolver 245,False,Resolved by 107,2016-05-02 17:28:00
INC0025032,Resolved,2,0,True,Caller 2403,Opened by  226,2016-05-02 15:41:00,Phone,Location 93,Category 20,Subcategory 125,Symptom 116,1 - High,1 - High,1 - Critical,Group 69,Resolver 245,False,Resolved by 107,2016-05-02 17:28:00
INC0025032,New,2,0,True,Caller 2403,Opened by  226,2016-05-02 15:41:00,Phone,Location 93,Category 20,Subcategory 125,Symptom 116,1 - High,1 - High,1 - Critical,Group 69,Unknown,False,Resolved by 107,2016-05-02 17:28:00
INC0025032,New,1,0,True,Caller 2403,Opened by  226,2016-05-02 15:41:00,Phone,Location 93,Category 20,Subcategory 125,Symptom 116,1 - High,1 - High,1 - Critical,Group 20,Unknown,False,Resolved by 107,2016-05-02 17:28:00
INC0025032,New,0,0,True,Caller 2403,Opened by  226,2016-05-02 15:41:00,Phone,Location 93,Category 20,Subcategory 125,Symptom 116,1 - High,1 - High,1 - Critical,Group 70,Unknown,False,Resolved by 107,2016-05-02 17:28:00
INC0025085,Closed,0,0,False,Caller 4191,Opened by  108,2016-05-02 16:47:00,Phone,Location 37,Category 61,Subcategory 36,Symptom 491,2 - Medium,1 - High,2 - High,Group 73,Resolver 168,False,Resolved by 151,2016-05-03 10:43:00
INC0025085,Resolved,0,0,True,Caller 4191,Opened by  108,2016-05-02 16:47:00,Phone,Location 37,Category 61,Subcategory 36,Symptom 491,2 - Medium,1 - High,2 - High,Group 73,Resolver 168,False,Resolved by 151,2016-05-03 10:43:00
INC0025085,New,0,0,True,Caller 4191,Opened by  108,2016-05-02 16:47:00,Phone,Location 37,Category 61,Subcategory 36,Symptom 491,2 - Medium,1 - High,2 - High,Group 73,Unknown,False,Resolved by 151,2016-05-03 10:43:00
INC0025096,Closed,0,0,False,Caller 4304,Opened by  62,2016-05-02 17:03:00,Phone,Location 93,Category 46,Subcategory 231,Symptom 491,1 - High,1 - High,1 - Critical,Group 37,Resolver 153,False,Resolved by 137,2016-05-06 11:22:00
INC0025096,Resolved,0,0,True,Caller 4304,Opened by  62,2016-05-02 17:03:00,Phone,Location 93,Category 46,Subcategory 231,Symptom 491,1 - High,1 - High,1 - Critical,Group 37,Resolver 153,False,Resolved by 137,2016-05-06 11:22:00
INC0025096,Active,0,0,True,Caller 4304,Opened by  62,2016-05-02 17:03:00,Phone,Location 93,Category 46,Subcategory 231,Symptom 491,1 - High,1 - High,1 - Critical,Group 37,Resolver 153,False,Resolved by 137,2016-05-06 11:22:00
INC0025128,Closed,0,0,False,Caller 4177,Opened by  305,2016-05-02 18:45:00,Phone,Location 93,Category 53,Subcategory 213,Unknown,1 - High,1 - High,1 - Critical,Group 66,Resolver 193,False,Resolved by 158,2016-05-09 07:15:00
INC0025128,Resolved,0,0,True,Caller 4177,Opened by  305,2016-05-02 18:45:00,Phone,Location 93,Category 53,Subcategory 213,Unknown,1 - High,1 - High,1 - Critical,Group 66,Resolver 193,False,Resolved by 158,2016-05-09 07:15:00
INC0025128,Awaiting User Info,0,0,True,Caller 4177,Opened by  305,2016-05-02 18:45:00,Phone,Location 93,Category 53,Subcategory 213,Unknown,1 - High,1 - High,1 - Critical,Group 66,Resolver 175,False,Resolved by 158,2016-05-09 07:15:00
INC0025140,Closed,0,0,True,Caller 290,Opened by  20,2016-05-02 21:41:00,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 15,False,Resolved by 13,2016-05-02 21:42:00
INC0025140,Resolved,0,0,True,Caller 290,Opened by  20,2016-05-02 21:41:00,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 15,False,Resolved by 13,2016-05-02 21:42:00
INC0025140,Active,0,0,True,Caller 290,Opened by  20,2016-05-02 21:41:00,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 15,False,Resolved by 13,2016-05-02 21:42:00
INC0025141,Closed,0,0,True,Caller 290,Opened by  20,2016-05-02 21:42:00,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 15,False,Resolved by 13,Unknown
INC0025141,Resolved,0,0,True,Caller 290,Opened by  20,2016-05-02 21:42:00,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 15,False,Resolved by 13,Unknown
INC0025142,Closed,0,0,True,Caller 290,Opened by  20,2016-05-02 21:43:00,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 15,False,Resolved by 13,Unknown
INC0025142,Resolved,0,0,True,Caller 290,Opened by  20,2016-05-02 21:43:00,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 15,False,Resolved by 13,Unknown
INC0025144,Closed,0,0,True,Caller 290,Opened by  20,2016-05-02 21:45:00,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 15,False,Resolved by 13,Unknown
INC0025144,Resolved,0,0,True,Caller 290,Opened by  20,2016-05-02 21:45:00,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 15,False,Resolved by 13,Unknown
INC0025145,Closed,0,0,True,Caller 290,Opened by  20,2016-05-02 21:45:00,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 15,False,Resolved by 13,Unknown
INC0025145,Resolved,0,0,True,Caller 290,Opened by  20,2016-05-02 21:45:00,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 15,False,Resolved by 13,Unknown
INC0025146,Closed,0,0,True,Caller 290,Opened by  20,2016-05-02 21:47:00,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 15,False,Resolved by 13,Unknown
INC0025146,Resolved,0,0,True,Caller 290,Opened by  20,2016-05-02 21:47:00,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 15,False,Resolved by 13,Unknown
INC0025147,Closed,0,0,True,Caller 290,Opened by  20,2016-05-02 21:48:00,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 15,False,Resolved by 13,Unknown
INC0025147,Resolved,0,0,True,Caller 290,Opened by  20,2016-05-02 21:48:00,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 15,False,Resolved by 13,Unknown
INC0025148,Closed,0,0,True,Caller 290,Opened by  20,2016-05-02 21:48:00,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 15,False,Resolved by 13,Unknown
INC0025148,Resolved,0,0,True,Caller 290,Opened by  20,2016-05-02 21:48:00,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 15,False,Resolved by 13,Unknown
INC0025149,Closed,0,0,True,Caller 290,Opened by  20,2016-05-02 21:49:00,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 15,False,Resolved by 13,Unknown
INC0025149,Resolved,0,0,True,Caller 290,Opened by  20,2016-05-02 21:49:00,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 15,False,Resolved by 13,Unknown
INC0025150,Closed,0,0,True,Caller 290,Opened by  20,2016-05-02 21:49:00,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 15,False,Resolved by 13,Unknown
INC0025150,Resolved,0,0,True,Caller 290,Opened by  20,2016-05-02 21:49:00,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 15,False,Resolved by 13,Unknown
INC0025151,Closed,0,0,True,Caller 290,Opened by  20,2016-05-02 21:50:00,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 15,False,Resolved by 13,Unknown
